,nickname,text,score,like,dislike,time,watch_movie
152,강성기(sung****),"미국에서 대놓고 유색인종을 차별했다는 것이 아주 먼 옛날 이야기인 것처럼 체감하고 있는 이유는 뭘까요? 그런데, 겨우 50 여년 전 일이었습니다. 많은 것을 생각하게 하는 영화입니다. 아주 재미있게 봤습니다. 인간애...",10,5,1,2017-04-17 15:32:00,0
153,하늘(crea****),연출 편집 스토리 버릴 게 없음. 페미니즘적임.,10,5,1,2017-03-31 23:32:00,0
154,sjs1****,올해 본 영화중 가장 재미있고 유쾌하고 감동적이었음.  강추함!,10,5,1,2017-03-27 23:16:00,0
155,bari****,이 영화는 꼭 봐요 두 번 봐요 정말 이 정도의 감동은 쉽게 느낄 수 없음,10,5,1,2017-03-27 22:20:00,0
156,모션철야(acca****),오랫만에 재미있는 영화!!,10,5,1,2017-03-27 22:04:00,0
157,슈리슈리(tptp****),....말이 필요어없다 보는데 와...와...,10,5,1,2017-03-27 22:02:00,0
158,ime(ys28****),웃음 꼬소 통쾌 억울 씁쓸 슬픔 감동 소름 전율 존경 ... 하 ... 이정도했는데도 설명 10도 안될영화 . 보면서 모르는 옆사람이랑 하이파이브하고싶은영화.보고나온지 한참인데도 흥분이 안가라앉네걍 이건 명작이다,10,5,1,2017-03-27 01:34:00,관람객
159,여르미(a100****),오랫만에 기분좋게 가슴찡한 영화를봤어요.,10,5,1,2017-03-26 21:22:00,0
160,구마니(guem****),9점대이상이라고 자부합니다. 남자가봐도 재미있어요 지루한부분도없엇고 훌륭한 휴머니즘 영화라 생각됨,10,5,1,2017-03-25 19:41:00,0
161,lsr2****,"세상의 위대한 약자들과, 깨어나야 할 지도자들과, 깨달아야 할 소수들과, 인간으로 태어난 모두가 봐야 할 영화",10,6,2,2017-03-27 16:19:00,0
162,통통젤리(amyl****),능력을 갖췄음에도 차별을 한다는 건 발전을 스스로 더디게 하겠단 거니까 나사같은 천재들의 활약이 필요한 곳에선 차별의 완화가 매끄럽게 이루어지는 듯하지만 과연 능력이 다른 사람들과 같았으면 어떻게 됐을까 싶다. 능력...,10,3,0,2020-06-22 00:27:00,0
163,YunmiO(oym0****),스포일러가 포함된 감상평입니다. 감상평 보기,8,3,0,2020-06-05 16:22:00,0
164,나나나(tuca****),아무도 내게 호의적이지 않은 곳에서 저렇게 큰것을 이루어 내다니...,8,3,0,2020-04-30 14:46:00,0
165,mooooon(vivi****),"이런 영화를 이제서야 발견하다니.. 당시 흑인, 그 중에서도 흑인 여성에 대한 차별적 사회 분위기를 실감나게 느낄 수 있었다. 주인공 감정선에 따라 내 감정도 움직이는 기분.. 너무나도 감동적이고, 또 감동적인 영화...",10,3,0,2020-04-22 00:28:00,0
166,방구대장 뿡뿡이(mira****),진짜배기 영화. 후..굳,10,3,0,2020-03-27 02:26:00,0
167,장수완(gkrt****),화요비가 왜나오지 언닌가,10,3,0,2020-03-27 02:17:00,0
168,힘과꾸망(kath****),이것이 진정한 차별에 맞서 싸우는 영화이다. 온전한 자신의 노력과 능력으로 차별을 없애 나가는 이야기.,10,3,0,2020-02-15 21:32:00,0
169,바보로(k100****),감동적인 영화를 무척 오랜만에 본듯 하다.편견에 사로잡힌 사회 모순을 바라보자니슬프고 또 슬픈 일이었지만...,10,3,0,2020-01-28 21:50:00,0
170,모비스(kjhm****),감동적이다.흑인 만세,10,3,0,2020-01-28 21:46:00,0
171,바닷빛 하늘(qkrt****),꿀잼이다 꼭 봐라 열글자이상,10,3,0,2020-01-28 20:54:00,0
172,웃자(priz****),세상에는 많은 차별이 있다 그 차별을 당연히 받아들이느냐 그 차별을 넘어서느냐는 나에게 달려있다,9,3,0,2019-12-31 22:15:00,0
173,soog****,알고보면 흑인이 제일 우성 유전자인데ㅋ유색인종이란 말이 너무 거슬렸다 보는내내..내 인생영화 중 하나로 자리 잡음,10,3,0,2019-12-17 00:29:00,0
174,말괄량이 삐삐(bags****),그 당시 차별이 얼마나 심했는지 지금까지 모르고 살았었는데 이 영화를 통해 지금이라도 알게돼서 너무 좋았고 두고두고 소장할 영화다,10,3,0,2019-11-25 22:03:00,0
175,후루루까꿍(craz****),이제서야 이 영화를 접하다니,10,3,0,2019-11-25 18:26:00,0
176,IRO(yeri****),말이 필요 없다!! 또 보려고 폰 메모장에 제목 메모!! ㅎㅎ,10,3,0,2019-11-25 18:25:00,0
177,violet(kol8****),"여성,유색인종 모든 한계를 어렵게 뛰어넘은 사람들에 대한 유쾌한 연출",10,3,0,2019-11-25 18:24:00,0
178,로즈하임(rose****),이 세상을 대하는 자세...불평등은 내가 타협했기때문에 생기는거구나.. 어려운 환경속에서 굳건히 내 삶을 지키면 기회는 온다.. 화이팅입니다^^,10,3,0,2019-11-25 18:02:00,0
179,ksn0****,오랜만에 좋은영화 봤네요영화본후 기분이 너무좋네요,10,3,0,2019-10-31 20:59:00,0
180,하나로(jjo1****),여자라도 흑인이라도 오직 실력으로 승리하는 모습 너무 도전 받았습니다 ?차별 받는다고 생각하는 모든 사람들은 이영화를 보고 실력과 노력ㆍ 도전정신을 배울 수  있습니다  자녀들에게 꼭 권 해 주세요 ?,10,3,0,2019-10-19 13:23:00,0
181,홍인영(hiy1****),"처음으로 평점 남겨보는데, 왜 그당시에 많이 흥하지 않았는 지 궁금할 정도로 잘 만들어진 영화임 최고..",10,3,0,2019-10-13 17:30:00,0
182,oran****,두번봐요 세번봐요 최고야,10,3,0,2019-10-12 00:08:00,0
183,Linda(lian****),단연코 최고의 영화.. 보는 내내 울컥했던,10,3,0,2019-10-08 10:32:00,0
184,서효송(ever****),차분히 실력으로 설득하는 영화.,10,3,0,2019-10-04 23:58:00,0
185,치야키(kskj****),그린북 히든피겨스 감동받았네요,10,3,0,2019-09-16 00:28:00,0
186,Cherise(jihe****),"여성이라서 흑인이라서 차별받던 그 시대에, 그녀들이 빛날 수 있었던건 그녀들의 노력과 더불어 그를 받아들이려 한 사람들이 있었기 때문이다.. 지금의 시대에도 배울것이 너무 많은 영화. 이건 비단 과거속의 이야기가 아...",10,3,0,2019-08-25 21:34:00,0
187,발트(eill****),"개인적으로 연기, 스토리, 연출... 부족함 없는 완벽한 영화 같네요.",10,3,0,2019-08-21 01:02:00,0
188,헤이그코트(jmae****),인간성회복. 진짜 좋은 스토리,10,3,0,2019-08-20 23:42:00,0
189,낭만(whji****),보면서 많은 것을 느낄 수 있었던 영화,10,3,0,2019-08-18 02:06:00,0
190,y924****,감동그자체애들도 넘무 잼있다고 감동스럽다 진짜두시간동안 지루할틈이없음,10,3,0,2019-07-29 21:34:00,0
191,연(dbdu****),인생영화입니다. 두고두고 다시 보려 합니다,10,3,0,2019-07-22 14:35:00,0
192,rkav****,영화에선 인종차별이 훈훈하게 잘 포장되어 마무리되지지만 현실은 필요에 의해 마지못해였을것이고 차별은 끊질기고 지독했을것이다 그게 기득권의 특성이니까,9,3,0,2019-07-09 01:54:00,0
193,최성실(seon****),가슴이 벅차다가도 웃기고 슬픈 영화.,10,3,0,2019-07-06 14:58:00,0
194,Truethisluv(als9****),사랑합니다.  차별없는 동등한 세상을 꿈꾸며!,10,3,0,2019-06-27 02:04:00,0
195,이세영(lsyl****),흑인 여성으로 당대를 살아가면서 얼마나 많은 제약과 고난이 있었을지 감히 상상할 수 없다. 하지만 그 상황에서도 능력을 펼치는 과정이 큰 희열로 다가 왔고 내게도 큰 용기가 된다. 실화를 바탕으로 만든 영화이기에 더...,10,3,0,2019-06-21 02:25:00,0
196,밍규맘(nahe****),"인권의 중요성을 깨달았다. 유색인종과 여성도 인간이라는, 매우 당연하지만 또 자꾸만 잊혀지는 관념을 다시 한 번 마음속에 깊이 새기는 계기가 되었다. 재미있는 배경과 흥미로운 시나리오도 만족스럽다.강추!!!!(저 초...",10,3,0,2019-06-20 23:44:00,0
197,jhtj****,"""우리는 불가능 그 자체야""라는 말이 인상적이었습니다.왜냐하면 흑인여성들이 그 유명한 나사에서 성공을 거두는 불가능을 해냈는데 그것을 멋진 말로 표현했기 때문입니다.이 영화를 추천드리는 이유는 불가능을...",10,3,0,2019-06-20 22:59:00,0
198,연두사과(ujmr****),재미 있었어요. 2016년에 무슨일이 있었길래 이영화를 이제야 봤을까요 ㅎㅎ,10,3,0,2019-06-09 23:38:00,0
199,바세린크림(juni****),정말 좋은 영화. 재능은 차별을 뛰어넘는다.,10,3,0,2019-06-01 06:47:00,0
200,주현(hyou****),이 사회에 만연해있는 수많은 편견 속에서 나는 알 해리슨이 될 수 있을까,10,3,0,2019-05-31 17:32:00,0
201,묘목(jenn****),옷도 예쁘고 스토리도 탄탄하고 실화기반이라는 것도 멋져요,10,3,0,2019-05-29 14:39:00,0
202,바람아래(bacc****),수학자 캐서린 존슨이 없었다면 달을 밟은 역사도 달라졌을 것이다. ‘수학 없인 우린 어디든 갈 수 없으므로’. 실화고 주인공이 현존해있음에도 뒤늦게 영화화됐다. 캐서린이 백인이었다면? 영화감독도 흑인이다. 그때도 지...,9,3,0,2019-04-22 16:54:00,0
203,PAIN(happ****),재밌어요.. 이상하게 별거안하는거같으면서도 지루한게 하나없습니다 신기.. 누구나 한번쯤 자신이 능력하나생겨서 어마한 업적을 남기는 상상을 하잖아여 ㅋㅋ 대리만족됩니당,10,3,0,2019-04-08 20:51:00,0
204,지현정(js54****),지금봤는데 완벽 그자체,10,3,0,2019-04-08 18:40:00,0
205,01089366979(good****),감동이다 인종차별 극혐,10,3,0,2017-06-06 16:15:00,관람객
206,꿈꾸는삼류시인(arth****),존경합니다. 그시대 그곳에 살았던 차별받았던 모든 이들께,8,3,0,2017-05-05 21:13:00,관람객
207,ilgo****,위대함이란 이런거죠. 그많은 차별과 멸시를 긍정의  힘으로 이겨낸 강인한 그녀들. 무엇보다 영화를  보는 내내 어둡지않고  재미나게 만들어서 더 좋았어요.  보고난 후 몇일이 지나도 여운이 남아요. 갠적으론 라라랜드...,10,3,0,2017-05-03 14:55:00,0
208,김린아(rina****),너무 뜻깊은 영화였어요^^,10,3,0,2017-05-03 14:39:00,관람객
209,brav****,김혜리 평론가 분이 차별과의 싸움이 쉬워보인다고 하셨지만 내눈에는 hidden 싸움이 얼마나 힘들었을지 가슴깊이 느껴지던 영화. 유난히 자극적인장면 없이도 충분히 자극주는 영화. 짱!,10,3,0,2017-03-27 09:32:00,0
210,민(alsg****),오랜만에 제대로 된 영화를 봤다. 다만 여주 셋의 이야기가 통일되어 진행되거나 마지막에 연결이 되었으면 했는데 각각 따로 진행되고 끝난 것 같아 약간 아쉬움이 남는다. 개인적으로 화장실 때려 부실 때 나사에선 화장실...,10,3,0,2017-03-27 00:03:00,0
211,P(ttok****),간만에 재밌게 잘봤어요 본인에게 한계 긋지 말기,10,3,0,2017-03-26 03:16:00,관람객
212,honn****,이런영화를보면 왠지 기운이솟는다 ㅎㅎ,10,3,0,2017-03-26 02:23:00,관람객
213,DWOOKKIM(ddon****),흑인 여성들의 백인 우월주의를 이겨내는 이야기감동도있고 재미도있고 시간가는줄 몰랐음,9,3,0,2017-03-26 02:12:00,관람객
214,달세계(atom****),꿈을 향한 열정엔 인종도 성별도 작은 돌부리에 지나지 않았다,9,3,0,2017-03-23 23:31:00,관람객
215,anrhdgo(jsje****),어떤분들은 이 영화를 한녀들만 좋아하는 영화라고 비아냥하든데 나는 반대로 생각한다. 그 한녀들이 불편해하는 영화가아닐까? 진정한 페미니즘은 이런것이다 라고 정곡을 찌르는 영화.,10,4,1,2020-02-03 22:01:00,0
216,you4****,감동의 눈물이 몇 번이나 흘렀는지ㅠㅠ 감동적이네요 한 마디로 최고의 영화입니다. 사이다 장면 마다 저도 모르게 눈물이ㅠㅠㅠ,10,4,1,2019-09-28 00:39:00,0
217,문승룡(wate****),"여성이 차별받지 않는세상, 장애인이 차별받지 않는세상, 다문화가정이 차별받지 않는세상, 난민이 차별받지 않는세상, 성소수자가 차별받지 않는세상, 지방대학이 차별받지 않는 세상, 고졸이 차별받지 않는세상 등 차별이 없...",10,4,1,2019-07-26 01:23:00,0
218,Alsn(wigg****),예전에 봤는데도 화장실 씬이  특별히 기억에 남는다,9,4,1,2019-07-06 13:33:00,0
219,estrella(juli****),감동적이고 정말 재미있었어요,10,4,1,2017-09-22 18:54:00,관람객
220,저팔계(01wo****),실화라 더 실감나고 생생했어요! 정말 강추영화!,10,4,1,2017-08-10 13:37:00,관람객
221,ㅎ(you4****),억지로 만든 감동이 아닌 진정으로 감동이 느껴집니다,10,4,1,2017-08-04 02:33:00,관람객
222,logi****,이것이 영화다. 영화는 이런것이다,10,4,1,2017-04-10 17:43:00,0
223,꺄루루(wjda****),평점이 왜 높은지알것같네요. 차별에 대해 해결하는과정 속시원하고 재밌습니다.,10,4,1,2017-03-31 09:19:00,관람객
224,영신(utls****),히든 피겨스 최고이고 두번보고싶다.,10,4,1,2017-03-31 00:03:00,관람객
225,까불민준(jyho****),불과 50년전만해도 흑인백인 화장실이 따로 있었다니..,7,4,1,2017-03-29 00:17:00,관람객
226,뿅숑(homm****),꽉 들어차 있어 답답하지만서도 그녀들의 인생을 그려내기에는 짧은 시간... 다시한번 영화에게 감사함을 느끼게하는 2시간,7,4,1,2017-03-26 19:53:00,관람객
227,봄이온다(e080****),유색인종 화장실 표시 부술때 속이 다 시원했네요 ㅎㅎ 영화 정말 좋아요 적극 추천합니다,10,4,1,2017-03-24 17:20:00,0
228,넓은마음(love****),진심 강추...~~~,10,5,2,2017-03-26 22:44:00,0
229,jyeh****,재밌네요!  꽤 볼만했습니다,9,5,2,2017-03-26 21:36:00,0
230,ninniiiii01(aaap****),짐파슨스때문에 봤다가 영화에 치이고가는 사람입니다.. 뭐이런영화가다있냐구요..재미와감동다잡네여ㅠㅠ이런게 영화죠진짜ㅠㅠ정말너무너무재밌었습니다ㅜㅜ,10,5,2,2017-03-25 14:54:00,0
231,c84d****,감동적입니다. 근래들어서 정말 의미있었던 영화! 너무 공감되고 통쾌하고 감동적이어서 눈물도났습니다,10,5,2,2017-03-24 23:59:00,관람객
232,JJOYA(imun****),기대안햇는데 엄청잼나여!ㅋㅋ 진짜 !ㅋㅋ,10,5,2,2017-03-24 00:10:00,관람객
233,이현우(lhw2****),흑인이고 여자였다. 약자 중에 약자였다. 그래서 더 빛났다.,10,6,3,2017-08-04 20:54:00,관람객
234,후웅찌(linl****),보면서 몇 번을 울었는지 모르겠네요.ㅠㅠㅠ 너무 좋아요.. 제 인생 영화가 돼버렸어요..ㅠ,10,2,0,2020-07-13 10:47:00,0
235,김아영(aaa0****),왜 이제 봤지 이런 영화를;;,10,2,0,2020-07-12 18:49:00,0
236,간다내가간다(ferr****),이런영화를 이제야 보다니..,10,2,0,2020-07-12 06:42:00,0
237,동안클럽(silv****),우연히 영화채널에서 아무 정보없이보게되었습니다~완젼 대박감동♡꼭~보세요~추천추천~^^,10,2,0,2020-07-05 10:10:00,0
238,fhlb****,너무너무 감동적이고 울림이 큰 영화네요,10,2,0,2020-06-22 08:27:00,0
239,사용가능(ekvl****),"평론가들은 뭐가잘나셨길래 죄다 평점을 6, 7을 주셨을까 평론가들은 영화를 보면서 느끼는 감정이 7까지인가",10,2,0,2020-06-19 19:01:00,0
240,pink****,다른 어떤말이 필요 없이 꼭 봐야할 영화이네요 너무 감동적입니다,10,2,0,2020-06-19 18:59:00,0
241,어머그랬니(ferr****),black lives matter,10,2,0,2020-06-19 16:22:00,0
242,칵퉤(jeon****),언니들...내가 진짜 사랑해,10,2,0,2020-06-07 12:56:00,0
243,도연(mylo****),명작이다. 나사와 관련된 이야기라 흥미롭고 주인공 세 명이 성공하는 찰나들이 감동적이고 매끄럽게 연출된다.,10,2,0,2020-05-03 13:08:00,0
244,aldo****,인생영화입니다.또보고싶은 영화에요ㅠ,10,2,0,2020-04-30 20:40:00,0
245,칼국수(sang****),실화가 주는 묵직한 감동,10,2,0,2020-04-22 00:16:00,0
246,절대앰프(vzx0****),"미국은 소련과 보이지 않는 전쟁을 했고,그녀들은 차별과 보이지 않는 전쟁을 했다.",10,2,0,2020-04-21 23:11:00,0
247,LSB(sb26****),"정말 훌륭하신 분을 영화를 통해 알게 되어 너무나 감격스럽다.흑인 여성으로서 차별 대우 받는 억울함을 떨쳐내고 떳떳하게, 멋지게 성공하신 모습이 내가 다 기뻤다. 몰입도 또한 최고!",10,2,0,2020-04-13 17:55:00,0
248,동글동글(haja****),"어제 티비에서 해줘서 봤는데, 감동에 눈물도 주르륵. 그당시에 성공한 흑인여성분들 진짜 대단하고 멋있네요. 영화 강추. 여성분들이 꼭 봤으면 좋겠어요.",10,2,0,2020-03-28 11:13:00,0
249,맘마미미(xhsl****),,10,2,0,2020-03-27 02:26:00,0
